109166,26849,Costello_J.,Jerry,Costello,Midwest,-0.365,0.934,Democratic,H,M,1993,2013,20,1949,Catholic,White,Law_Enforcement,No,87.73913043,68.94117647,75.5,100,13,73,0,57,50,100,50,45,0,40,80,47,50,92,100,89,0,89,100,100,50,13,78,17,100,100,93,50,33,89,83,100,19,100,89,0,100,25,87,40,52,70,78,50,87,81,0,15,50,100,34,33,100,100,36,69,66,60,67,27,90,66,25,0,30,36,50,100,72,100,100,43,44,40,80,72,89,80,75,53,77,100,100,50,80,92,100,80,100,62,83,31,0,88,89,40,40,39,42,60,60,60,58,5,71,100,92,70,66,0,22,50,100,65,50,0,58,14,0,7,0,35,90,55,100,50,87,100,38,42,73,50,100,
106138,53284,Coverdell_P.,Paul,Coverdell,South,0.414,-0.066,Republican,S,M,1992,2000,8,1939,NonCatholic,White,Business_banking,Yes,7.043478261,15,25,?,?,0,100,?,?,?,?,14,?,92,0,?,80,9,?,0,100,?,15,50,?,?,?,88,?,0,?,100,?,?,?,?,?,0,?,100,?,61,8,82,89,26,0,?,0,0,0,93,0,0,?,75,?,?,82,?,?,?,25,42,?,?,?,?,17,50,0,0,0,?,17,100,67,?,20,0,27,17,?,?,?,20,20,?,10,?,31,0,10,?,9,100,?,30,0,?,?,?,84,?,?,?,?,5,?,?,100,100,?,93,66,30,?,25,?,0,?,0,0,?,?,95,?,24,0,?,0,8,?,?,15,17,?,
109077,26773,Cox_C.,Charles,Cox,West,0.728,-0.072,Republican,H,M,2003,2005,2,1952,Catholic,White,Business_banking,No,10.17391304,11.23076923,11,1,0,0,100,69,?,0,?,5,100,100,5,100,67,0,0,0,100,11,66,40,19,100,0,100,0,22,7,100,0,11,0,11,10,75,11,100,54,95,97,92,95,0,44,0,0,7,0,100,33,0,97,100,0,?,95,0,97,0,100,0,0,83,91,60,22,11,11,0,0,17,0,100,38,?,11,0,11,27,79,95,67,0,12,0,0,92,23,0,15,85,0,100,0,33,11,?,66,?,68,?,?,?,?,90,17,0,92,100,100,94,78,0,0,0,90,0,36,0,0,75,?,100,0,50,0,?,0,0,40,100,5,25,10,
107426,27050,Coyne_W.,William,Coyne,North,-0.483,-0.3,Democratic,H,M,1981,2003,22,1936,Catholic,White,Business_banking,Yes,97.52173913,86.33333333,84.66666667,100,80,100,0,8,?,100,?,93,100,0,100,?,0,100,100,100,0,?,0,100,?,?,75,0,100,100,?,?,88,?,80,66,100,100,?,0,?,15,36,0,32,91,89,?,?,100,100,20,67,100,?,25,100,?,32,?,13,?,25,93,?,0,?,?,100,100,88,88,100,?,100,36,5,?,100,100,82,93,85,?,?,100,100,100,95,80,100,100,100,?,100,13,?,80,72,?,?,?,0,?,?,?,?,7,87,?,0,0,33,9,25,63,?,87,?,100,71,100,100,19,?,0,91,50,100,?,92,100,?,14,90,77,?,
109154,53288,Craig_L.,Larry,Craig,West,0.457,-0.161,Republican,S,M,1991,2009,18,1945,NonCatholic,White,Agriculture,Yes,19.91304348,20.52941176,5.666666667,100,0,30,100,37,100,100,83,100,0,96,15,100,88,8,30,0,100,0,0,0,100,13,0,100,0,40,8,100,0,0,0,0,0,100,0,93,33,68,43,100,89,50,10,20,0,21,0,71,30,0,96,80,20,?,86,10,85,80,47,33,20,77,43,80,0,17,17,20,0,38,0,100,50,?,23,5,17,13,50,95,8,0,0,0,10,100,27,0,25,100,26,89,6,50,17,9.7,76,84,70,20,23,0,29,85,20,0,100,100,75,83,69,33,0,8,100,0,25,0,0,85,?,96,25,0,12,50,8,20,60,50,5,100,0,
109005,26714,Cramer_B.,Robert,Cramer,South,-0.098,0.628,Democratic,H,M,1991,2009,18,1947,NonCatholic,White,Education,Yes,73.82608696,57.70588235,32.83333333,80,0,70,17,80,100,100,75,36,100,54,75,52,100,93,100,82,5,22,100,100,0,0,22,25,100,100,60,89,8,22,33,33,16,75,22,28,0,7,0,40,81,100,44,70,57,57,0,81,20,83,74,44,100,60,74,80,46,D,54,44,70,29,5,70,45,56,42,83,66,67,75,86,11,?,60,28,50,84,65,83,25,100,66,0,60,92,69,70,100,88,62,92,71,83,50,3.5,40,52,38,57,60,47,62,0,67,85,92,16,82,10,32,23,50,29,90,100,58,55,50,30,100,88,89,22,100,100,86,75,40,75,27,25,50,
108160,26839,Crane_P.,Philip,Crane,Midwest,0.825,-0.137,Republican,H,M,1993,2005,12,1930,NonCatholic,White,Entertainment,Yes,11.73913043,5.6,11,0,0,0,100,77,?,100,?,0,100,96,5,?,67,0,0,0,95,11,33,40,0,100,0,100,0,0,0,75,0,11,0,11,0,100,11,100,43,89,76,92,100,0,33,0,0,13,0,80,30,11,100,100,0,?,100,?,96,100,100,11,?,100,95,90,0,11,11,0,12,22,0,89,25,?,11,0,11,20,79,100,0,0,0,0,0,100,23,0,25,82,8,100,8,25,22,?,91,?,68,?,?,?,?,?,?,?,92,100,100,100,75,0,0,0,100,0,14,0,0,90,?,93,0,17,14,?,7,0,?,80,0,77,1,
109153,26830,Crapo_M.,Michael,Crapo,West,0.54,0.112,Republican,S,M,1999,2015,16,1951,NonCatholic,White,Law,No,6.47826087,4.882352941,9.833333333,100,14,0,80,80,0,100,70,100,0,100,10,96,50,6,0,1,95,0,64,0,0,0,0,90,0,0,8,90,0,0,0,0,0,25,0,92,33,97,43,100,94,13,10,0,0,11,0,100,20,0,100,94,0,?,89,0,81,100,100,0,20,71,95,100,0,42,17,0,0,38,0,80,90,97,0,5,17,0,75,85,0,0,0,0,10,100,27,0,0,44,14,100,0,0,17,91,100,79,100,9,0,16,0,100,67,0,92,100,50,82,69,22,100,23,83,0,25,0,0,86,100,100,0,10,12,50,0,10,38,91,5,100,0,
104305,21847,Cremeans_F.,Frank,Cremeans,Midwest,0.447,0.014,Republican,H,M,1995,1997,2,1943,NonCatholic,White,Business_banking,No,9.736842105,?,?,?,?,0,92,?,?,?,?,13,?,95,0,?,?,10,?,8,?,?,?,0,?,?,?,100,?,4,?,?,?,?,?,?,?,20,?,100,?,84,59,100,94,9,0,?,?,0,?,?,?,12,?,?,?,?,100,?,?,?,?,33,?,?,?,?,?,?,?,?,?,?,8,?,60,?,?,4,?,?,?,?,?,40,?,?,?,?,27,20,0,?,7,?,?,?,?,?,?,?,79,?,?,?,?,0,?,?,?,95,?,?,72,?,?,19,?,?,17,?,0,?,?,?,?,?,40,?,5,?,?,?,11,?,?,
109108,31130,Crenshaw_A.,Ander,Crenshaw,South,0.54,0.027,Republican,H,M,2001,2015,14,1944,NonCatholic,White,Misc.,No,11.04761905,11.05882353,11,0,0,9,100,64,100,100,62,0,100,92,5,88,66,12,10,7,85,11,100,0,0,0,0,75,0,0,13,100,0,11,0,0,0,25,11,100,50,45,8,100,89,20,?,33,0,19,0,100,20,11,100,96,100,?,97,6,33,80,100,7,30,66,40,100,0,0,33,25,11,0,13,67,67,100,5,11,22,10,75,100,0,67,0,0,10,100,31,?,0,70,0,100,0,0,22,69,77,51,83,32,23,47,17,94,29,0,92,100,44,83,55,4,0,12,100,0,8,0,0,92,100,100,0,11,0,50,7,13,75,92,9,38,0,
109331,4295,Crowley_J.,Joseph,Crowley,North,-0.39,-0.028,Democratic,H,M,1999,2013,14,1962,NonChristian,White,Misc.,No,96.2173913,89.47058824,75,88,38,82,0,7,50,0,37,91,0,8,95,0,33,96,100,100,15,89,0,100,100,0,100,8,100,100,93,40,100,89,100,0,93,100,89,20,50,12,84,0,44,90,89,92,75,100,100,0,80,100,0,6,100,40,43,100,0,0,0,67,90,0,29,0,100,100,83,100,94,67,93,100,30,13,95,100,100,95,83,22,77,100,100,100,95,92,100,100,100,50,100,0,100,100,100,16,16,23,20,84,84,77,80,100,86,100,0,0,50,0,10,82,100,82,20,100,100,100,100,0,0,40,95,77,83,100,100,100,75,0,95,50,100,
109537,22044,Cubin_B.,Barbara,Cubin,West,0.618,0.378,Republican,H,F,1995,2009,14,1946,NonCatholic,White,Medicine,No,7.913043478,8.764705882,11.16666667,20,0,10,100,85,100,0,100,18,100,96,5,100,66,0,17,0,45,0,100,0,0,11,0,75,0,25,13,100,0,0,0,0,10,33,0,100,50,80,82,100,88,0,22,20,0,19,0,100,20,0,100,100,66,?,80,0,90,100,70,13,0,47,50,100,0,42,25,0,0,33,0,80,73,?,7,6,13,8,69,95,8,67,20,25,5,92,22,10,0,81,10,100,0,33,13,8.7,94,88,84,11,6,12,16,100,34,0,100,100,100,86,62,14,0,12,81,0,0,0,0,92,100,96,10,0,0,0,0,0,60,83,5,25,0,
109483,5486,Cuellar_H.,Henry,Cuellar,South,-0.192,0.747,Democratic,H,M,2005,2015,10,1955,Catholic,NonWhite,Law,No,75.5,62.25,20,88,13,73,0,35,?,?,37,44,?,52,70,5,33,69,80,84,15,?,50,100,100,0,0,25,?,100,?,90,8,?,16,0,0,100,?,60,50,24,?,20,89,70,?,67,50,56,?,73,56,56,34,26,100,?,80,69,0,0,33,20,90,66,33,0,30,18,42,75,66,17,93,100,20,74,75,33,?,80,83,86,55,100,100,50,70,?,?,?,100,70,100,85,100,88,?,42,42,42,43,58,58,58,57,0,71,?,83,33,55,13,29,19,100,6,90,67,42,42,0,13,100,80,71,33,83,50,87,88,63,17,18,?,50,
109462,5488,Culberson_J.,John,Culberson,South,0.634,0.387,Republican,H,M,2001,2015,14,1956,NonCatholic,White,Misc.,No,4.761904762,9.764705882,8.333333333,0,0,0,100,71,50,100,75,0,100,92,0,94,66,0,0,3,100,11,100,0,0,0,0,83,0,0,0,100,0,11,0,0,0,0,11,77,50,72,87,100,88,20,?,8,0,7,0,100,22,11,100,100,100,?,91,0,100,100,100,0,30,100,52,100,0,9,8,12,11,17,0,71,60,100,0,0,6,10,36,95,0,33,0,0,5,100,31,?,0,55,0,100,0,0,6,74,79,73,70,26,21,26,30,19,14,8,92,100,66,95,61,0,0,6,100,0,0,0,0,96,75,100,0,12,0,50,0,6,50,83,0,38,0,
109227,345,Cummings_E.,Elijah,Cummings,North,-0.421,-0.205,Democratic,H,M,1996,2015,19,1951,NonCatholic,NonWhite,Law,No,96.7826087,91.23529412,88.66666667,100,25,91,0,21,50,100,37,91,0,4,100,5,33,100,100,99,10,89,0,100,100,38,89,8,100,100,100,30,83,89,100,75,100,100,89,10,100,6,63,0,41,100,78,92,100,100,100,5,80,89,0,10,100,0,32,97,0,50,0,73,100,16,29,25,90,90,100,100,88,83,100,86,20,12,100,83,100,100,83,14,77,100,100,100,95,75,100,100,100,50,100,0,100,100,100,15,8,18,21,85,92,78,79,100,57,85,0,0,55,0,13,89,100,88,20,100,100,100,100,0,0,20,100,88,100,100,100,100,38,0,86,50,100,
109079,26779,Cunningham_R.,Randy,Cunningham,West,0.484,0.099,Republican,H,M,2003,2005,2,1941,NonCatholic,White,Business_banking,Yes,13.82608696,10.61538462,11,13,33,0,100,72,50,0,?,0,100,92,5,100,80,0,25,0,85,11,66,60,0,100,0,100,0,44,13,90,0,11,0,11,0,75,11,100,54,44,52,100,100,0,56,30,0,13,0,92,40,0,100,100,0,?,100,0,64,100,90,0,10,83,73,50,0,11,11,17,0,17,0,100,25,?,5,9,12,22,86,95,33,20,12,17,5,100,31,0,16,85,0,100,0,33,12,?,65,?,75,?,?,?,?,?,17,0,100,100,96,81,54,0,0,0,90,0,18,0,0,61,?,100,7,12,13,?,7,0,40,90,5,38,8,
105357,53328,DAmato_A.,Alfonse,DAmato,North,0.177,-0.311,Republican,S,M,1981,1999,18,1937,Catholic,White,Law,Yes,36,60.5,75,?,?,33,80,?,?,?,?,57,?,48,45,?,79,42,?,22,?,?,30,50,?,?,?,75,?,33,60,90,?,?,?,?,?,40,?,62,?,68,56,82,73,73,29,?,50,67,0,86,10,43,?,75,?,?,70,?,?,?,50,36,?,?,?,?,75,75,75,67,?,?,0,?,40,?,40,20,64,30,?,?,?,20,30,?,10,?,14,50,50,?,20,100,?,71,?,?,?,?,60,?,?,?,?,30,?,?,100,93,?,93,40,17,?,25,?,0,?,9,0,?,?,?,?,16,30,?,30,33,?,?,17,33,?,
106281,26938,Danner_P.,Pat,Danner,Midwest,-0.182,0.578,Democratic,H,F,1993,2001,8,1934,Catholic,White,Congressional_Aide,No,66.65217391,78,15,?,?,62,58,?,?,?,?,31,?,56,35,?,82,44,?,100,35,?,33,50,?,?,?,67,?,57,?,30,?,?,?,?,?,50,?,55,?,32,66,60,70,66,33,?,?,75,?,55,30,100,?,77,?,?,64,?,?,?,50,27,?,?,?,?,50,13,17,100,80,?,75,63,40,?,84,21,79,55,?,?,?,100,30,?,60,?,75,80,70,?,73,70,?,78,60,?,?,?,55,?,?,?,?,75,?,?,100,85,?,55,48,72,?,67,?,33,50,27,21,?,?,40,?,47,86,?,62,85,?,57,45,33,?,
108443,53345,Daschle_T.,Thomas,Daschle,Midwest,-0.367,0.469,Democratic,S,M,1987,2005,18,1947,Catholic,White,Congressional_Aide,Yes,93.13043478,65.75,80,100,0,100,0,15,?,100,?,56,100,16,95,?,100,88,90,100,5,80,0,100,0,?,22,44,100,88,90,50,?,80,60,80,80,100,80,17,80,4,36,16,53,91,80,69,63,100,100,25,63,100,5,22,100,?,43,?,13,0,25,89,?,14,?,10,100,80,80,100,71,64,83,83,7,?,100,83,88,100,67,6,?,100,75,100,95,100,100,100,91,38,80,0,83,90,100,?,20,?,28,?,?,?,?,100,100,?,0,27,20,8,14,100,100,73,0,100,63,89,50,35,?,13,90,18,100,?,92,100,?,?,71,92,67,
109007,27560,Davis_A.,Artur,Davis,South,-0.238,0.403,Democratic,H,M,2003,2011,8,1967,NonChristian,NonWhite,Misc.,No,80.55,69.11764706,60.83333333,80,5,56,0,19,50,?,87,55,0,28,80,50,60,47,90,80,5,56,50,100,100,0,22,8,?,60,73,43,67,56,33,100,12,100,56,20,50,14,?,67,70,100,?,70,37,81,0,42,50,100,50,57,100,60,67,71,50,0,67,45,40,50,33,27,4,47,50,100,0,83,73,100,8,68,94,56,100,75,81,63,77,100,0,0,80,75,?,?,100,31,80,36,100,50,100,42,53,28,46,58,47,72,54,31,84,92,42,50,88,0,18,20,100,53,70,100,62,57,100,7,0,19,57,55,100,100,80,94,40,33,55,50,100,
109083,8168,Davis_S.,Susan,Davis,West,-0.316,-0.229,Democratic,H,F,2003,2015,12,1944,NonChristian,White,Misc.,No,96.57142857,86.29411765,86.16666667,100,13,91,0,7,50,0,37,91,0,0,90,0,33,96,100,99,5,89,0,100,100,25,100,0,100,100,93,40,100,89,100,50,100,100,89,20,100,14,70,0,41,100,?,92,75,94,100,18,80,80,0,13,100,0,42,97,0,0,0,53,90,0,19,0,100,100,100,100,94,67,100,71,20,19,100,100,100,95,83,27,66,100,100,100,95,92,100,?,100,60,100,15,100,100,100,28,24,33,27,72,76,64,73,100,71,100,0,0,55,0,14,64,100,88,30,100,83,100,100,7,0,50,95,88,83,100,100,100,50,0,100,50,100,
109115,864,Davis_Jim.,Jim,Davis,South,-0.242,-0.097,Democratic,H,M,1997,2007,10,1957,NonCatholic,White,Law,No,91.69565217,74.30769231,73,95,50,100,10,21,50,0,0,64,0,4,85,67,60,92,100,100,8,67,0,80,0,100,100,0,100,100,87,44,67,67,100,100,100,100,67,16,54,7,84,15,50,89,78,100,56,100,100,60,50,100,7,17,100,20,50,100,33,0,71,82,80,8,0,0,66,67,70,100,100,80,88,50,22,?,89,89,100,91,71,27,67,100,88,83,85,83,100,90,100,38,50,22,75,50,100,?,36,?,35,?,?,?,?,5,100,100,0,18,35,8,10,42,100,46,10,100,69,90,90,25,0,11,100,62,100,50,86,100,40,17,82,25,91,
109161,233,Davis_D.,Danny,Davis,Midwest,-0.492,-0.439,Democratic,H,M,1997,2015,18,1941,NonCatholic,NonWhite,Education,No,96.91304348,92.23529412,54,100,38,100,0,21,50,100,50,100,0,4,100,11,50,100,100,99,0,56,0,100,100,50,78,0,100,100,87,20,100,56,100,0,93,100,56,20,100,7,70,10,41,100,89,92,87,94,0,0,100,89,0,3,100,0,33,97,0,0,0,73,90,0,30,25,88,81,75,100,88,80,93,83,30,0,100,83,100,100,81,18,77,100,100,75,95,83,100,100,100,50,100,0,100,100,100,10,13,0,20,90,87,88,80,100,57,100,0,0,55,0,17,86,100,76,20,100,83,100,100,0,0,28,100,88,100,100,100,100,75,0,82,50,100,
109203,35212,Davis_G.,Geoff,Davis,South,0.539,0.389,Republican,H,M,2005,2012,7,1958,NonCatholic,White,Business_banking,Yes,9.35,15.5,30.66666667,20,0,0,100,79,?,?,75,0,?,88,0,93,80,12,0,11,100,?,100,0,0,11,0,50,?,0,?,100,0,?,0,50,0,25,?,80,50,53,?,100,93,20,?,42,0,13,?,100,10,0,100,96,100,?,90,3,100,100,100,13,40,83,29,100,0,0,42,14,11,17,13,43,74,100,11,6,?,10,41,81,0,67,0,0,10,?,?,?,0,62,0,100,0,0,?,64,82,49,63,36,18,50,37,71,17,?,92,100,44,90,55,7,0,6,100,0,33,0,0,88,100,94,5,0,33,50,7,7,75,100,5,?,0,
109448,12080,Davis_L.,Lincoln,Davis,South,-0.177,0.84,Democratic,H,M,2003,2011,8,1943,NonCatholic,White,Misc.,No,69.9,52.76470588,30,80,5,55,0,88,100,?,100,9,100,64,70,77,100,73,90,60,5,11,100,100,100,0,22,25,?,40,67,50,8,11,33,50,0,100,11,10,50,23,?,100,78,90,?,60,37,63,0,54,20,56,58,72,100,100,100,57,55,100,33,36,60,93,39,55,10,47,50,87,100,67,73,86,20,74,67,33,78,75,75,72,33,100,0,0,65,100,?,?,100,88,66,100,0,38,78,50,52,38,55,51,48,56,44,63,67,92,92,100,100,5,29,38,0,35,70,33,62,0,0,21,100,41,46,55,100,50,60,94,40,67,36,50,100,
109508,21935,Davis_T.,Thomas,Davis,South,0.531,0.415,Republican,H,M,1995,2009,14,1949,NonCatholic,White,Business_banking,Yes,31,21.41176471,58.5,69,80,55,100,61,100,100,87,0,100,57,5,88,38,36,70,18,970,33,100,0,0,0,22,50,0,78,20,90,8,33,50,100,50,75,33,100,50,71,36,50,85,30,44,40,28,0,0,92,20,0,81,50,66,?,95,30,52,100,69,47,50,41,72,40,25,85,67,33,0,17,38,100,55,?,33,33,39,48,65,88,8,67,40,100,15,100,31,10,25,88,36,93,0,0,39,4.8,64,73,56,35,35,26,43,100,17,8,17,82,91,62,49,14,0,24,72,50,18,30,100,70,0,88,36,11,33,50,29,0,60,83,23,38,0,
109498,24970,Davis_JoAnn.,Jo_Ann,Davis,South,0.625,-0.719,Republican,H,F,2001,2009,8,1950,NonCatholic,White,Misc.,No,18.25,9.153846154,62,25,1,29,90,86,100,100,75,0,100,84,10,100,70,14,14,0,56,44,100,20,0,100,11,82,0,20,33,100,0,44,16,100,0,0,44,71,50,66,87,100,78,40,?,0,0,7,0,100,20,0,100,100,66,?,83,16,100,100,100,14,50,100,67,100,0,70,70,50,33,25,?,67,48,?,4,11,22,25,70,90,8,67,12,100,10,100,31,?,0,75,57,93,0,20,22,?,69,?,75,?,?,?,?,69,17,0,92,100,97,63,61,9,0,6,88,0,10,0,0,61,0,96,0,25,50,0,8,0,20,67,9,50,0,
109268,20301,Dayton_M.,Mark,Dayton,Midwest,-0.487,0.49,Democratic,S,M,2001,2007,6,1947,NonCatholic,White,Misc.,No,95.25,83.66666667,76.66666667,?,33,100,30,36,0,100,57,100,100,16,100,0,?,92,100,88,5,80,?,100,77,?,44,11,100,88,100,22,?,80,100,80,100,100,80,15,69,21,74,0,29,100,?,70,66,95,?,11,?,100,8,0,80,20,29,50,25,0,46,83,90,17,0,0,100,80,60,100,100,88,?,25,20,?,100,90,100,100,78,22,100,67,100,80,95,100,100,?,85,33,100,11,90,100,100,?,15,?,0,?,?,?,?,?,100,100,?,9,58,15,8,78,100,82,33,100,75,91,100,0,?,9,80,40,83,100,93,100,20,8,91,0,93,
104383,27091,Garza_K.,Eligio,de_la_Garza,South,-0.298,0.836,Democratic,H,M,1965,1997,32,1927,Catholic,NonWhite,Law,Yes,65.56521739,67,25,?,?,50,55,?,?,?,?,45,?,36,40,?,50,94,?,67,?,?,?,67,?,?,?,75,?,54,100,90,?,?,?,?,?,89,?,14,?,27,41,58,54,91,50,?,?,80,?,?,40,75,?,?,?,?,45,?,?,?,?,33,?,?,?,?,40,25,?,75,?,?,50,?,40,?,57,27,?,60,?,?,?,60,60,?,?,?,91,80,90,?,64,44,?,67,?,?,?,?,49,?,?,?,?,7,?,?,100,90,?,11,40,?,?,46,?,?,33,?,15,?,?,?,?,?,80,?,82,25,?,?,37,20,?,
109141,26824,Deal_N.,John,Deal,South,-0.035,0.436,Republican,H,M,2001,2007,6,1942,NonCatholic,White,Law,Yes,8.347826087,5.352941176,16.33333333,20,13,0,100,85,50,100,66,9,100,96,5,100,75,0,10,0,95,22,100,0,0,0,0,92,0,22,7,89,0,22,0,0,13,25,22,80,50,94,25,100,89,20,33,0,0,13,0,96,11,0,100,100,100,?,71,0,100,100,100,20,10,100,95,91,0,15,17,0,0,33,0,17,77,?,0,0,6,11,41,89,0,33,0,0,5,100,31,10,0,75,0,100,0,0,6,87,92,68,93,14,8,26,0,100,34,0,92,100,50,93,67,9,0,12,30,0,0,0,0,100,100,100,0,12,16,50,0,6,80,100,0,38,0,
109405,27037,DeFazio_P.,Peter,DeFazio,West,-0.516,0.683,Democratic,H,M,1987,2015,28,1947,Catholic,White,Congressional_Aide,Yes,92.39130435,83.47058824,94.16666667,100,25,73,0,79,50,0,50,82,0,12,100,0,33,96,90,93,0,100,100,100,100,25,67,8,100,100,100,40,75,100,100,75,40,100,100,0,100,22,79,0,37,80,67,58,100,100,0,0,70,67,8,6,100,0,30,97,0,0,33,87,90,0,24,50,100,90,100,100,94,83,87,29,20,11,95,100,83,90,41,24,77,100,100,75,90,83,100,90,100,50,100,31,100,88,83,33,37,24,39,67,63,75,61,70,57,100,50,0,55,0,16,93,100,88,50,100,100,100,100,0,0,30,85,88,100,50,87,100,25,50,100,50,100,
109086,561,DeGette_D.,Diana,DeGette,West,-0.432,-0.398,Democratic,H,F,1997,2015,18,1957,NonCatholic,White,Law,No,97.30434783,89.52941176,63.5,100,38,82,0,7,50,0,37,100,0,0,90,0,33,100,100,99,5,78,0,100,100,13,89,8,100,100,100,20,100,78,100,0,93,100,78,22,100,8,75,0,37,100,100,92,75,94,100,0,100,78,0,3,100,0,33,100,0,0,0,80,90,0,30,0,100,72,75,100,94,83,100,100,33,4,100,100,100,95,83,16,66,100,100,100,95,75,100,100,100,50,100,0,100,88,100,12,20,0,20,88,80,88,80,100,71,92,0,0,55,0,15,93,100,94,20,100,100,100,100,7,0,30,100,88,100,100,100,100,63,0,100,50,100,
109240,1017,Delahunt_W.,William,Delahunt,North,-0.493,-0.293,Democratic,H,M,1997,2011,14,1941,Catholic,White,Law,Yes,93.47826087,89.88235294,96.66666667,84,50,80,0,20,50,100,28,91,0,0,85,0,33,73,100,100,0,100,0,100,100,11,89,8,100,100,93,67,83,100,100,100,100,100,100,0,50,0,81,0,35,90,89,100,87,100,100,0,90,89,0,0,100,0,20,100,0,0,0,50,60,0,6,9,97,80,100,100,50,83,100,71,19,13,100,78,100,85,66,15,77,100,100,100,95,92,100,90,100,19,100,21,100,100,100,14,0,23,14,86,90,76,86,29,100,100,0,0,42,0,15,63,100,88,60,100,100,100,100,0,0,0,100,87,100,50,100,100,33,8,91,50,100,
109097,26788,DeLauro_R.,Rosa,DeLauro,North,-0.428,-0.112,Democratic,H,F,1991,2015,24,1943,Catholic,White,Congressional_Aide,No,98.73913043,93.29411765,86.16666667,100,13,100,0,7,50,0,37,91,0,0,95,5,33,100,100,98,0,89,0,100,100,0,100,0,100,100,100,40,100,89,100,50,100,100,89,20,100,13,43,0,37,100,89,92,100,100,100,5,70,89,0,6,100,0,28,100,0,0,0,67,90,0,33,0,100,100,100,100,94,83,100,57,30,7,100,100,100,100,83,14,77,100,100,100,95,83,100,100,100,40,100,0,100,100,100,11,9,12,20,89,91,84,80,100,100,100,0,0,55,0,11,79,100,94,20,100,92,100,100,0,0,25,100,88,100,100,100,100,38,0,100,50,100,
109477,27099,DeLay_T.,Thomas,DeLay,South,0.618,0.066,Republican,H,M,1985,2006,21,1947,NonCatholic,White,Business_banking,No,10.30434783,9.230769231,9.166666667,5,0,33,100,80,100,100,100,0,100,88,0,100,83,0,0,0,92,11,100,20,0,100,0,88,0,12,13,100,0,11,0,11,0,75,11,92,46,74,79,92,88,0,33,40,0,6,0,88,40,0,100,100,50,?,88,0,80,100,86,0,0,100,71,50,0,11,0,0,25,20,0,100,32,?,0,6,18,13,79,100,33,25,12,0,5,67,31,0,16,85,0,100,0,25,18,?,91,?,75,?,?,?,?,?,0,0,100,100,94,86,55,17,0,0,90,0,15,0,0,68,?,100,0,25,0,50,7,0,60,100,5,25,2,
105035,26735,Dellums_R.,Ronald,Dellums,West,-0.611,-0.611,Democratic,H,M,1993,1998,5,1935,NonCatholic,NonWhite,Public_Service,Yes,91.73913043,78,100,?,?,100,0,?,?,?,?,100,?,0,100,?,0,75,?,100,?,?,12,100,?,?,?,0,?,57,100,0,?,?,?,?,?,100,?,2,?,18,32,11,0,100,77,?,?,100,?,15,100,50,?,25,?,?,20,?,?,?,25,100,?,?,?,?,100,100,?,100,?,?,100,?,23,?,100,96,?,91,?,?,?,80,100,?,100,?,100,90,79,?,100,0,?,78,100,?,?,?,0,?,?,?,?,0,?,?,25,0,?,5,33,100,?,91,?,100,100,98,100,?,?,?,?,?,100,?,100,100,?,?,95,60,?,
109441,25026,DeMint_J.,James,DeMint,South,0.733,0,Republican,S,M,2005,2011,6,1951,NonChristian,White,Business_banking,No,7.086956522,9.117647059,21.66666667,0,14,0,80,79,0,100,66,100,100,96,5,100,50,19,10,2,100,22,?,0,0,0,0,80,0,0,0,80,0,22,0,22,0,25,22,91,33,95,87,100,89,0,33,0,8,11,0,88,9,0,100,94,0,?,82,43,100,100,100,0,20,100,100,100,40,42,0,0,0,38,0,25,85,96,6,5,6,0,12,74,0,0,0,0,5,100,31,0,0,66,0,100,0,0,6,86,74,89,100,14,26,6,0,88,0,0,92,100,40,95,85,25,0,8,83,0,13,0,0,100,100,90,0,50,12,50,0,0,75,91,14,38,0,
109423,9121,Dent_C.,Charles,Dent,North,0.448,-0.257,Republican,H,M,2005,2015,10,1960,NonCatholic,White,Congressional_Aide,No,27.9,35.4375,34,100,0,27,67,57,?,?,87,18,?,76,25,55,66,15,10,26,65,?,100,0,50,0,33,50,?,40,?,100,8,?,16,25,0,25,?,70,50,51,?,90,89,20,?,42,12,19,?,91,20,0,91,80,100,?,94,12,33,80,100,7,40,66,38,100,6,27,50,87,11,17,40,71,50,95,15,0,?,15,75,100,0,100,0,50,15,?,?,?,50,70,33,100,100,0,?,54,53,60,49,46,47,38,51,85,29,?,92,66,66,59,54,11,100,6,100,33,25,50,50,64,75,100,4,11,50,100,27,44,75,92,0,?,100,
108122,26794,Deutsch_P.,Peter,Deutsch,South,-0.341,-0.108,Democratic,H,M,1993,2005,12,1957,NonChristian,White,Law,No,92.17391304,66.5,100,100,0,100,0,14,?,0,?,61,0,5,65,?,50,100,90,100,5,100,0,100,0,100,100,0,100,100,100,25,100,100,80,100,100,100,100,8,57,21,84,23,50,82,100,72,56,80,100,72,22,100,14,31,50,?,28,?,15,0,0,67,?,8,10,0,100,100,100,100,100,100,100,44,50,?,89,55,72,90,64,14,0,100,88,80,90,92,100,90,92,24,100,0,100,60,100,?,32,?,27,?,?,?,?,75,83,?,0,0,33,0,15,89,100,100,0,100,43,100,100,30,?,7,100,33,100,?,87,100,?,10,90,66,77,
